state,district,bio_total_sum,bio_total_mean,bio_total_std,bio_total_max,bio_total_min,demo_total_sum,demo_total_mean,demo_total_std,demo_total_max,demo_total_min,total_auth_sum,total_auth_mean,total_auth_std,total_auth_max,total_auth_min,bio_youth_sum,bio_youth_mean,bio_adult_sum,bio_adult_mean,demo_youth_sum,demo_youth_mean,demo_adult_sum,demo_adult_mean,num_pincodes,active_days,bio_demo_ratio,youth_adult_ratio,volume_per_pincode,daily_avg_volume,volatility_index,anomaly_label,anomaly_score,is_anomaly,anomaly_severity
Arunachal Pradesh,Namsai,6431.0,19.370481927710845,57.376833296748,520.0,0.0,2220.0,6.686746987951807,21.14511947479761,280.0,0.0,8651.0,26.05722891566265,64.86187771112779,520.0,1.0,3910.0,11.77710843373494,2521.0,7.593373493975903,228.0,0.6867469879518072,1992.0,6.0,3,92,2.8955,0.9167,2883.67,94.03,2.3972,1,0.12230884795521119,0,13.29
Arunachal Pradesh,Pakke Kessang,80.0,1.1940298507462686,2.2779496759955338,18.0,0.0,90.0,1.3432835820895523,1.2129632986274883,5.0,0.0,170.0,2.537313432835821,2.4822299249407522,18.0,1.0,30.0,0.44776119402985076,50.0,0.746268656716418,14.0,0.208955223880597,76.0,1.1343283582089552,1,49,0.8791,0.3465,170.0,3.47,0.7017,1,0.13770215986921153,0,9.2
Arunachal Pradesh,Papum Pare,10595.0,12.826876513317192,38.258898641522684,355.0,0.0,5118.0,6.196125907990314,19.64966581882249,259.0,0.0,15713.0,19.023002421307506,49.68980827096079,512.0,1.0,5606.0,6.786924939467313,4989.0,6.039951573849879,801.0,0.9697336561743342,4317.0,5.22639225181598,8,95,2.0697,0.6884,1964.12,165.4,2.4816,1,0.15316477085031288,0,5.1
Arunachal Pradesh,Shi-yomi,586.0,5.327272727272727,9.223135142214005,48.0,0.0,253.0,2.3,1.9887297130479125,9.0,0.0,839.0,7.627272727272727,9.465397233466895,48.0,1.0,228.0,2.0727272727272728,358.0,3.2545454545454544,43.0,0.39090909090909093,210.0,1.9090909090909092,2,83,2.3071,0.4763,419.5,10.11,1.0971,1,0.13286619173711495,0,10.49
Arunachal Pradesh,Siang,1399.0,6.3881278538812785,15.5560556562359,93.0,0.0,811.0,3.7031963470319633,12.531740941341868,184.0,0.0,2210.0,10.091324200913242,21.64774004730932,244.0,1.0,944.0,4.310502283105023,455.0,2.077625570776256,184.0,0.8401826484018264,627.0,2.863013698630137,2,91,1.7229,1.0416,1105.0,24.29,1.9518,1,0.11608268570726216,0,14.94
Arunachal Pradesh,Tawang,2701.0,9.155932203389831,17.79444489471459,114.0,0.0,988.0,3.3491525423728814,6.807118445000844,78.0,0.0,3689.0,12.505084745762712,19.73237113618276,132.0,1.0,2068.0,7.010169491525423,633.0,2.145762711864407,213.0,0.7220338983050848,775.0,2.6271186440677967,3,91,2.731,1.6189,1229.67,40.54,1.4611,1,0.052148035506148716,0,31.91
Arunachal Pradesh,Tirap,2112.0,4.877598152424942,14.307835258113993,144.0,0.0,1046.0,2.415704387990762,12.273991360287463,253.0,0.0,3158.0,7.293302540415705,21.61531042698708,355.0,1.0,1566.0,3.6166281755196303,546.0,1.2609699769053118,104.0,0.24018475750577367,942.0,2.1755196304849886,6,91,2.0172,1.1216,526.33,34.7,2.6064,1,0.11501167596323497,0,15.23
Arunachal Pradesh,Upper Siang,1971.0,8.012195121951219,20.353103701003754,189.0,0.0,1346.0,5.471544715447155,8.797332808464754,52.0,0.0,3317.0,13.483739837398375,21.91704536166087,189.0,1.0,1378.0,5.6016260162601625,593.0,2.410569105691057,204.0,0.8292682926829268,1142.0,4.642276422764228,4,93,1.4633,0.9113,829.25,35.67,1.5132,1,0.12570751197262442,0,12.39
Arunachal Pradesh,Upper Subansiri,4930.0,42.136752136752136,117.61017622395357,566.0,0.0,1625.0,13.88888888888889,43.56184224314735,338.0,0.0,6555.0,56.02564102564103,146.16773911352558,897.0,1.0,2826.0,24.153846153846153,2104.0,17.982905982905983,364.0,3.111111111111111,1261.0,10.777777777777779,1,90,3.032,0.9477,6555.0,72.83,2.5632,1,0.09152091579180693,0,21.46
Arunachal Pradesh,West Kameng,6762.0,9.757575757575758,35.42906437103642,544.0,0.0,1950.0,2.813852813852814,4.721275639102835,84.0,0.0,8712.0,12.571428571428571,36.55030017126281,544.0,1.0,3358.0,4.845598845598846,3404.0,4.911976911976912,392.0,0.5656565656565656,1558.0,2.248196248196248,7,94,3.4659,0.7556,1244.57,92.68,2.6932,1,0.1365775303973466,0,9.5
Arunachal Pradesh,West Siang,5504.0,13.8639798488665,35.84255184141669,315.0,0.0,3750.0,9.445843828715365,32.862818849470656,425.0,0.0,9254.0,23.309823677581864,58.892490897055296,667.0,1.0,3992.0,10.055415617128464,1512.0,3.808564231738035,555.0,1.397984886649874,3195.0,8.047858942065492,4,93,1.4673,0.9658,2313.5,99.51,2.4226,1,0.1314875256492281,0,10.85
Assam,Bajali,24.0,0.05333333333333334,0.23463946660207272,2.0,0.0,852.0,1.8933333333333333,1.3990770104140233,11.0,0.0,876.0,1.9466666666666668,1.4163537363451255,11.0,1.0,7.0,0.015555555555555555,17.0,0.03777777777777778,58.0,0.1288888888888889,794.0,1.7644444444444445,12,83,0.0281,0.08,73.0,10.55,0.4807,1,0.13783768190066364,0,9.17
Assam,Baksa,20376.0,9.455220417633411,34.036113520351314,768.0,0.0,17751.0,8.237122969837587,29.729684590501527,572.0,0.0,38127.0,17.692343387471,51.82034990864629,768.0,0.0,13545.0,6.2853828306264505,6831.0,3.1698375870069606,1413.0,0.6556844547563805,16338.0,7.5814385150812065,27,95,1.1478,0.6456,1412.11,401.34,2.7723,1,0.1641182449206215,0,2.19
Assam,Barpeta,108835.0,42.16776443239055,120.76627493640699,1798.0,0.0,61679.0,23.897326617590082,80.47632853262235,2003.0,0.0,170514.0,66.06509104998062,168.29033728048137,2554.0,1.0,75187.0,29.130956993413406,33648.0,13.03680743897714,5195.0,2.01278574196048,56484.0,21.8845408756296,31,95,1.7645,0.8918,5500.45,1794.88,2.5094,1,0.13216392472334015,0,10.67
Assam,Biswanath,10952.0,6.673979280926265,21.86213146107948,348.0,0.0,11396.0,6.9445460085313835,26.2469272729671,546.0,0.0,22348.0,13.618525289457647,39.38372200596856,719.0,0.0,7039.0,4.2894576477757465,3913.0,2.384521633150518,867.0,0.5283363802559415,10529.0,6.416209628275442,16,95,0.961,0.5474,1396.75,235.24,2.6941,1,0.16397548398822975,0,2.23
Assam,Bongaigaon,44889.0,30.00601604278075,98.92399347742771,1683.0,0.0,40102.0,26.80614973262032,138.90009350440866,2013.0,0.0,84991.0,56.81216577540107,221.87302135321283,3368.0,1.0,29943.0,20.015374331550802,14946.0,9.990641711229946,3407.0,2.2774064171122994,36695.0,24.52874331550802,16,95,1.1193,0.6458,5311.94,894.64,3.8378,1,0.1412643268601646,0,8.26
Assam,Cachar,75113.0,12.677299578059072,39.47279808665998,691.0,0.0,60500.0,10.210970464135022,28.570754794497766,669.0,0.0,135613.0,22.888270042194094,54.1224011571629,1040.0,0.0,47685.0,8.048101265822785,27428.0,4.629198312236287,5269.0,0.8892827004219409,55231.0,9.321687763713081,67,95,1.2415,0.6406,2024.07,1427.51,2.2656,1,0.1378369631311971,0,9.17
Assam,Charaideo,9299.0,8.797540208136235,24.927065459627283,312.0,0.0,10389.0,9.82876064333018,26.959952161065374,465.0,0.0,19688.0,18.626300851466414,41.17586760180861,593.0,0.0,6862.0,6.491958372753075,2437.0,2.30558183538316,796.0,0.7530747398297067,9593.0,9.075685903500473,11,95,0.895,0.6365,1789.82,207.24,2.098,1,0.15075844349139783,0,5.74
Assam,Chirang,30506.0,22.153957879448075,69.34291559010211,1438.0,0.0,14059.0,10.209876543209877,24.597373324727737,689.0,0.0,44565.0,32.36383442265795,78.38448172938435,1438.0,1.0,20191.0,14.663035584604213,10315.0,7.490922294843863,1244.0,0.9034132171387074,12815.0,9.306463326071169,18,95,2.1697,0.9267,2475.83,469.11,2.3494,1,0.14753631498688868,0,6.59
Assam,Darrang,29579.0,17.98115501519757,57.896682118825176,1232.0,0.0,29832.0,18.13495440729483,53.44368548595918,1003.0,0.0,59411.0,36.1161094224924,85.79045945651123,1255.0,1.0,18103.0,11.004863221884499,11476.0,6.97629179331307,3390.0,2.060790273556231,26442.0,16.074164133738602,21,95,0.9915,0.5668,2829.1,625.38,2.3114,1,0.16452810786458344,0,2.08
Assam,Dhemaji,23792.0,16.957947255880256,46.75247076620349,544.0,0.0,23456.0,16.718460441910192,65.3077308509313,1269.0,0.0,47248.0,33.67640769779045,98.50874921893083,1813.0,1.0,14456.0,10.303635067712046,9336.0,6.654312188168211,2049.0,1.4604419101924448,21407.0,15.258018531717747,20,95,1.0143,0.5369,2362.4,497.35,2.8408,1,0.16911132121526978,0,0.87
Assam,Dhubri,68695.0,28.073150796894158,95.11851261211027,1789.0,0.0,84565.0,34.55864323661626,94.4030462047996,1942.0,0.0,153260.0,62.631794033510424,163.90572151810693,3731.0,1.0,46502.0,19.003677973028196,22193.0,9.069472823865958,7666.0,3.1328156926849204,76899.0,31.425827543931344,24,95,0.8123,0.5466,6385.83,1613.26,2.5758,1,0.14390674591840313,0,7.56
Assam,Dibrugarh,29183.0,10.04232622161046,40.17135325921116,601.0,0.0,27711.0,9.535788024776325,30.248009724118493,750.0,0.0,56894.0,19.578114246386786,58.829216248052276,1351.0,0.0,16522.0,5.68547832071576,12661.0,4.3568479008947,1988.0,0.6841018582243634,25723.0,8.85168616655196,30,95,1.0531,0.4822,1896.47,598.88,2.8588,1,0.16742645014643648,0,1.31
Assam,Dima Hasao,25.0,0.11627906976744186,0.33553572212442684,2.0,0.0,281.0,1.3069767441860465,0.9113498637861285,6.0,0.0,306.0,1.4232558139534883,0.8767072021864383,6.0,1.0,11.0,0.05116279069767442,14.0,0.06511627906976744,16.0,0.07441860465116279,265.0,1.2325581395348837,7,73,0.0887,0.0964,43.71,4.19,0.3618,1,0.1440254401871799,0,7.53
Assam,Goalpara,32849.0,21.386067708333332,57.85627515226348,1078.0,0.0,42450.0,27.63671875,101.72576435171051,1999.0,0.0,75299.0,49.022786458333336,141.6982622548409,2720.0,1.0,20157.0,13.123046875,12692.0,8.263020833333334,4532.0,2.9505208333333335,37918.0,24.686197916666668,15,95,0.7738,0.4878,5019.93,792.62,2.8327,1,0.1492435185287559,0,6.14
Assam,Golaghat,22864.0,10.266726537943422,28.658440004377155,503.0,0.0,29203.0,13.113156713066907,52.31350087685728,1274.0,0.0,52067.0,23.379883251010327,66.69477154252375,1596.0,1.0,14267.0,6.406376290974405,8597.0,3.8603502469690167,2093.0,0.9398293668612483,27110.0,12.173327346205658,32,95,0.7829,0.4582,1627.09,548.07,2.7356,1,0.16689097932449226,0,1.46
Assam,Hailakandi,24056.0,14.37037037037037,45.850809096264044,831.0,0.0,22473.0,13.424731182795698,27.481766123997595,779.0,0.0,46529.0,27.79510155316607,58.0464739495462,1202.0,1.0,16002.0,9.559139784946236,8054.0,4.811230585424134,2392.0,1.4289127837514934,20081.0,11.995818399044206,22,95,1.0704,0.6538,2114.95,489.78,2.0158,1,0.1586764921289932,0,3.64
Assam,Hojai,33731.0,28.039068994181214,81.05858054927486,1382.0,0.0,26751.0,22.236907730673316,81.15688818730597,1714.0,0.0,60482.0,50.27597672485453,138.94559073416207,2512.0,1.0,17784.0,14.783042394014963,15947.0,13.256026600166251,2506.0,2.083125519534497,24245.0,20.153782211138818,10,95,1.2609,0.5048,6048.2,636.65,2.7098,1,0.14945809806277027,0,6.08
Assam,Jorhat,18788.0,5.670993057651676,16.36387434517864,222.0,0.0,20789.0,6.274977361907637,25.31894671364107,554.0,0.0,39577.0,11.945970419559313,35.601675043646125,737.0,1.0,12412.0,3.746453365529731,6376.0,1.9245396921219438,1332.0,0.40205252037428313,19457.0,5.8729248415333535,42,95,0.9037,0.532,942.31,416.6,2.75,1,0.16036079562532612,0,3.19
Assam,Kamrup,49088.0,10.590722761596547,46.3732083206699,1327.0,0.0,47064.0,10.154045307443365,40.53066745900069,1541.0,0.0,96152.0,20.744768069039914,69.6652224248204,2031.0,0.0,33876.0,7.30873786407767,15212.0,3.281984897518878,3430.0,0.7400215749730313,43634.0,9.414023732470334,66,95,1.043,0.6339,1456.85,1012.13,3.2038,1,0.14207269178867782,0,8.04
Assam,Kamrup Metro,30491.0,7.071196660482375,24.534095886463543,549.0,0.0,27731.0,6.4311224489795915,17.329729988978944,431.0,0.0,58222.0,13.502319109461967,34.688801003444574,799.0,0.0,16504.0,3.8274582560296846,13987.0,3.24373840445269,2435.0,0.5647031539888683,25296.0,5.866419294990724,41,95,1.0995,0.4821,1420.05,612.86,2.3919,1,0.16017880634726045,0,3.24
Assam,Karbi Anglong,45618.0,20.337940258582258,53.18181931839363,752.0,0.0,32341.0,14.41863575568435,49.87713674033076,1233.0,0.0,77959.0,34.75657601426661,82.89923563958247,1661.0,1.0,29994.0,13.372269282211324,15624.0,6.965670976370932,2538.0,1.1315202853321444,29803.0,13.287115470352207,39,95,1.4105,0.7161,1998.95,820.62,2.3184,1,0.15491007754196817,0,4.64
Assam,Karimganj,42190.0,14.02593085106383,27.6491509727816,350.0,0.0,43696.0,14.52659574468085,25.97731142989037,449.0,0.0,85886.0,28.55252659574468,42.38784650533045,605.0,0.0,28905.0,9.609375,13285.0,4.41655585106383,4355.0,1.4478058510638299,39341.0,13.07878989361702,29,95,0.9655,0.632,2961.59,904.06,1.4343,1,0.1298884950044103,0,11.28
Assam,Kokrajhar,32704.0,17.042209484106305,68.32837805531736,1187.0,0.0,23540.0,12.266805627931214,36.174653063348764,714.0,0.0,56244.0,29.30901511203752,89.64377350535129,1311.0,1.0,20530.0,10.698280354351224,12174.0,6.343929129755081,1992.0,1.0380406461698801,21548.0,11.228764981761334,22,95,1.3892,0.6679,2556.55,592.04,2.9577,1,0.16631600817868109,0,1.61
Assam,Lakhimpur,34764.0,17.48692152917505,47.8195981872497,752.0,0.0,37020.0,18.621730382293762,68.4424588743915,1495.0,0.0,71784.0,36.10865191146881,99.70475926062139,2052.0,1.0,20134.0,10.127766599597585,14630.0,7.359154929577465,3149.0,1.5840040241448692,33871.0,17.037726358148895,20,95,0.939,0.48,3589.2,755.62,2.6868,1,0.16398532473698052,0,2.23
Assam,Majuli,3640.0,6.829268292682927,24.358593897104342,327.0,0.0,3476.0,6.521575984990619,20.166552832616187,342.0,0.0,7116.0,13.350844277673547,35.82448316739079,485.0,1.0,2285.0,4.287054409005629,1355.0,2.5422138836772983,305.0,0.5722326454033771,3171.0,5.949343339587242,6,93,1.0469,0.5721,1186.0,76.52,2.4963,1,0.15641016985402473,0,4.24
Assam,Marigaon,38942.0,23.276748356246266,71.70400708804705,1218.0,0.0,45488.0,27.189479976090855,70.34502688835356,1128.0,0.0,84430.0,50.46622833233712,118.60877737551651,1681.0,1.0,22066.0,13.189479976090855,16876.0,10.08726838015541,4676.0,2.794979079497908,40812.0,24.394500896592948,17,95,0.8561,0.4636,4966.47,888.74,2.3046,1,0.14981541224031886,0,5.99
Assam,Nagaon,137068.0,33.30126336248785,96.38605853700534,2034.0,0.0,101645.0,24.695092322643344,83.34606351818233,2752.0,0.0,238713.0,57.99635568513119,153.31507194935918,4705.0,1.0,50843.0,12.352526724975705,86225.0,20.948736637512148,7455.0,1.8112244897959184,94190.0,22.883867832847425,39,95,1.3485,0.3231,6120.85,2512.77,2.5987,1,0.12998332105920868,0,11.25
Assam,Nalbari,24594.0,8.050409165302783,28.085041574565995,737.0,0.0,21897.0,7.16759410801964,31.988149572975377,817.0,0.0,46491.0,15.218003273322422,54.645589110561545,1554.0,0.0,18143.0,5.938788870703764,6451.0,2.111620294599018,2181.0,0.713911620294599,19716.0,6.4536824877250405,39,95,1.1231,0.7767,1192.08,489.38,3.3694,1,0.14686163329734636,0,6.77
Assam,North Cachar Hills,4505.0,6.877862595419847,15.501515611391172,149.0,0.0,3727.0,5.690076335877863,15.999143970610739,273.0,0.0,8232.0,12.56793893129771,23.84508895249141,322.0,1.0,3165.0,4.8320610687022905,1340.0,2.045801526717557,313.0,0.4778625954198473,3414.0,5.212213740458015,8,95,1.2084,0.7314,1029.0,86.65,1.7575,1,0.14225386435575155,0,8.0
Assam,Sibsagar,13056.0,4.384150436534587,16.830424686546916,329.0,0.0,13846.0,4.6494291470785765,12.722061858070596,337.0,0.0,26902.0,9.033579583613163,25.014128638076038,631.0,0.0,9560.0,3.2102081934184015,3496.0,1.1739422431161854,1085.0,0.36433848220282067,12761.0,4.285090664875756,35,95,0.9429,0.6548,768.63,283.18,2.493,1,0.15632259163107165,0,4.26
Assam,Sonitpur,34836.0,7.631106243154436,25.34499374457762,560.0,0.0,45737.0,10.019058050383352,35.062962467168425,891.0,0.0,80573.0,17.650164293537788,50.58022305357269,1216.0,1.0,20207.0,4.426506024096385,14629.0,3.2046002190580505,3340.0,0.7316538882803943,42397.0,9.287404162102957,51,95,0.7616,0.4129,1579.86,848.14,2.7121,1,0.1580661701657275,0,3.8
Assam,South Salmara Mankachar,5702.0,11.708418891170432,27.485671369324855,264.0,0.0,21637.0,44.42915811088296,188.71486158606098,2615.0,0.0,27339.0,56.13757700205339,207.70235203736542,2879.0,1.0,3338.0,6.854209445585216,2364.0,4.854209445585216,1224.0,2.513347022587269,20413.0,41.91581108829569,4,95,0.2635,0.2003,6834.75,287.78,3.6351,1,0.08512249703895297,0,23.16
Assam,Sribhumi,436.0,0.25363583478766727,0.5787339037368083,5.0,0.0,5180.0,3.0133798720186156,2.7404923232891423,18.0,0.0,5616.0,3.2670157068062826,2.864665694369624,20.0,0.0,47.0,0.027341477603257707,389.0,0.22629435718440954,199.0,0.1157649796393252,4981.0,2.8976148923792904,27,90,0.0842,0.0458,208.0,62.4,0.6714,1,0.11460999995418314,0,15.33
Assam,Tamulpur District,90.0,0.1939655172413793,0.47061171406738544,3.0,0.0,1284.0,2.7672413793103448,2.0294069551369818,11.0,0.0,1374.0,2.961206896551724,2.0644589520929544,11.0,1.0,20.0,0.04310344827586207,70.0,0.15086206896551724,55.0,0.11853448275862069,1229.0,2.648706896551724,6,85,0.07,0.0577,229.0,16.16,0.5212,1,0.12717388672338892,0,12.0
Assam,Tinsukia,21799.0,7.112234910277325,22.365520594997783,275.0,0.0,37128.0,12.113539967373573,36.023810337844125,720.0,0.0,58927.0,19.2257748776509,48.71822377310112,929.0,0.0,13627.0,4.446003262642741,8172.0,2.666231647634584,2101.0,0.6854812398042415,35027.0,11.428058727569331,30,95,0.5871,0.3641,1964.23,620.28,2.4087,1,0.15874916163187425,0,3.62
Assam,Udalguri,25993.0,10.070902750871754,34.68233485070396,770.0,0.0,20729.0,8.03138318481209,27.140107752595476,557.0,0.0,46722.0,18.10228593568384,52.905880289350456,878.0,1.0,15191.0,5.885703215807826,10802.0,4.185199535063929,1457.0,0.5645098798915149,19272.0,7.466873304920574,45,95,1.2539,0.5535,1038.27,491.81,2.7696,1,0.165575946232898,0,1.81
Assam,West Karbi Anglong,4193.0,9.036637931034482,28.43766162340502,325.0,0.0,1468.0,3.163793103448276,10.488248254881329,138.0,0.0,5661.0,12.200431034482758,34.706058499548284,373.0,1.0,1345.0,2.898706896551724,2848.0,6.137931034482759,154.0,0.33189655172413796,1314.0,2.831896551724138,7,94,2.8543,0.3601,808.71,60.22,2.6292,1,0.15319620605469686,0,5.09
BALANAGAR,IDPL COLONY,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1,1,0.0,0.0,2.0,2.0,0.0,1,0.13330338599207114,0,10.37
Bihar,Araria,173352.0,78.83219645293315,332.0900621951473,4884.0,0.0,161709.0,73.537517053206,228.77295491843535,5149.0,0.0,335061.0,152.36971350613916,488.8618908516792,9697.0,1.0,80091.0,36.42155525238745,93261.0,42.410641200545705,9393.0,4.271487039563438,152316.0,69.26603001364256,22,95,1.072,0.3644,15230.05,3526.96,3.1875,1,0.05256439315796524,0,31.8
Bihar,Arwal,33962.0,25.593067068575735,90.66737751563878,987.0,0.0,29008.0,21.85983421250942,65.00011561170555,1354.0,0.0,62970.0,47.452901281085154,134.98227582194247,2301.0,1.0,13198.0,9.945742275810098,20764.0,15.647324792765637,2332.0,1.7573474001507159,26676.0,20.102486812358705,22,95,1.1707,0.3274,2862.27,662.84,2.7858,1,0.15286036061716463,0,5.18
Bihar,Aurangabad,108776.0,33.387354205033766,115.52011729763123,1467.0,0.0,111147.0,34.11510128913444,94.6528453943111,1611.0,0.0,219923.0,67.5024554941682,178.04456780297943,2644.0,1.0,52051.0,15.976365868631062,56725.0,17.410988336402703,11150.0,3.422344996930632,99997.0,30.692756292203807,32,95,0.9787,0.4033,6872.59,2314.98,2.5991,1,0.1370663420504094,0,9.37
Bihar,Aurangabad(BH),11.0,0.3333333333333333,0.47871355387816905,1.0,0.0,24.0,0.7272727272727273,0.45226701686664533,1.0,0.0,35.0,1.0606060606060606,0.24230584229877994,2.0,1.0,2.0,0.06060606060606061,9.0,0.2727272727272727,2.0,0.06060606060606061,22.0,0.6666666666666666,13,24,0.44,0.125,2.69,1.46,0.1176,1,0.14797285967269092,0,6.48
Bihar,Aurangabad(bh),262.0,0.5861297539149888,0.8914567164459395,5.0,0.0,690.0,1.5436241610738255,1.4754336056888837,9.0,0.0,952.0,2.1297539149888145,1.6837886178822963,9.0,1.0,42.0,0.09395973154362416,220.0,0.49217002237136465,24.0,0.053691275167785234,666.0,1.4899328859060403,25,85,0.3792,0.0744,38.08,11.2,0.538,1,0.13493499600528291,0,9.94
Bihar,Banka,113523.0,35.71028625353885,157.96480574246107,2312.0,0.0,102524.0,32.250393205410504,119.74515981816067,2641.0,0.0,216047.0,67.96067945894936,241.0331444877241,4594.0,1.0,56910.0,17.90185592953759,56613.0,17.808430324001257,7754.0,2.439131802453602,94770.0,29.811261402956905,39,95,1.1073,0.4272,5539.67,2274.18,3.4952,1,0.1370070769442322,0,9.39
Bihar,Begusarai,164145.0,42.72384174908902,179.33604148671523,2687.0,0.0,138490.0,36.04633003643936,123.04397496157029,3852.0,0.0,302635.0,78.77017178552838,265.38867767362785,6406.0,1.0,80293.0,20.89875065070276,83852.0,21.825091098386256,13866.0,3.609057782404997,124624.0,32.437272254034355,34,95,1.1852,0.4517,8901.03,3185.63,3.3269,1,0.12555672370946575,0,12.43
Bihar,Bhabua,34.0,0.2677165354330709,0.495196271776709,2.0,0.0,135.0,1.062992125984252,0.794305441790589,4.0,0.0,169.0,1.330708661417323,0.6673225120457984,4.0,1.0,4.0,0.031496062992125984,30.0,0.23622047244094488,5.0,0.03937007874015748,130.0,1.0236220472440944,11,62,0.25,0.0559,15.36,2.73,0.2863,1,0.14561602855984668,0,7.1
Bihar,Bhagalpur,175772.0,45.785881740036466,182.57682643054713,2426.0,0.0,162742.0,42.39176868976296,151.88520971662984,2949.0,0.0,338514.0,88.17765042979943,302.39420470589397,5054.0,1.0,85602.0,22.297994269340975,90170.0,23.487887470695494,16058.0,4.1828601198228705,146684.0,38.208908569940085,36,95,1.0801,0.4292,9403.17,3563.31,3.3909,1,0.12434604982500369,0,12.75
Bihar,Bhojpur,113887.0,23.395028759244042,84.12696159182651,1236.0,0.0,148755.0,30.557723911257188,76.05894945898748,1369.0,0.0,262642.0,53.95275267050123,140.00383124077217,2354.0,1.0,45590.0,9.365242399342646,68297.0,14.029786359901397,11206.0,2.301972062448644,137549.0,28.255751848808547,44,95,0.7656,0.2759,5969.14,2764.65,2.5477,1,0.12189014826489514,0,13.4
Bihar,Buxar,65594.0,21.220964089291492,68.08747486508733,697.0,0.0,76628.0,24.79068262698156,65.96282558957284,1003.0,0.0,142222.0,46.01164671627305,115.99015913608199,1588.0,1.0,28267.0,9.144936913620187,37327.0,12.076027175671303,7329.0,2.371077321255257,69299.0,22.419605305726304,28,95,0.856,0.3338,5079.36,1497.07,2.4673,1,0.1480368945714295,0,6.46
