state,district,total_volume,daily_avg,daily_std,peak_day,num_pincodes,estimated_daily_capacity,load_ratio,peak_load_ratio,volatility_cv,DLI,load_status,recommendation
Orissa,Sonapur,47.0,1.88,0.725718035235908,3.0,2,1000,0.002,0.003,0.252,7.73,Under-utilized,Consider: Reallocate resources to high-load areas
Orissa,Subarnapur,21.0,1.9090909090909092,0.8312094145936334,3.0,1,500,0.004,0.006,0.286,8.92,Under-utilized,Consider: Reallocate resources to high-load areas
Orissa,Sundargarh,510.0,1.8545454545454545,1.2931343382348033,11.0,33,16500,0.0,0.001,0.453,13.62,Under-utilized,Consider: Reallocate resources to high-load areas
Orissa,Sundergarh,2.0,1.0,0.0,1.0,2,1000,0.001,0.001,0.0,0.07,Under-utilized,Consider: Reallocate resources to high-load areas
Pondicherry,Karaikal,893.0,4.212264150943396,2.971785262352145,18.0,8,4000,0.001,0.004,0.57,17.26,Under-utilized,Consider: Reallocate resources to high-load areas
Pondicherry,Pondicherry,5476.0,7.420054200542006,6.578591073524951,38.0,26,13000,0.001,0.003,0.781,23.56,Optimal,Optimal: Maintain current allocation
Pondicherry,Viluppuram,1.0,1.0,,1.0,1,500,0.002,0.002,,,,Consider: Reallocate resources to high-load areas
Pondicherry,Yanam,98.0,3.161290322580645,2.099154975913695,8.0,1,500,0.006,0.016,0.504,15.84,Under-utilized,Consider: Reallocate resources to high-load areas
Puducherry,Karaikal,3076.0,11.350553505535055,9.502767124676383,52.0,8,4000,0.003,0.013,0.769,23.58,Optimal,Optimal: Maintain current allocation
Puducherry,Pondicherry,19.0,1.0,0.0,1.0,8,4000,0.0,0.0,0.0,0.0,,Consider: Reallocate resources to high-load areas
Puducherry,Puducherry,9441.0,11.38841978287093,10.563983156591467,62.0,28,14000,0.001,0.004,0.853,25.75,Optimal,Optimal: Maintain current allocation
Puducherry,Yanam,62.0,2.8181818181818183,1.622354656674869,7.0,1,500,0.006,0.014,0.425,13.41,Under-utilized,Consider: Reallocate resources to high-load areas
Punjab,Amritsar,31753.0,25.586623690572118,61.82938894295402,641.0,51,25500,0.001,0.025,2.326,70.57,High,High Priority: Schedule reinforcement
Punjab,Barnala,8305.0,22.753424657534246,27.25368249234122,145.0,13,6500,0.003,0.022,1.147,35.19,Optimal,Optimal: Maintain current allocation
Punjab,Bathinda,22701.0,34.136842105263156,51.36466818351934,459.0,22,11000,0.003,0.042,1.462,45.24,Moderate,Monitor: Review weekly
Punjab,Faridkot,8590.0,29.11864406779661,35.929013888103306,190.0,9,4500,0.006,0.042,1.193,37.29,Optimal,Optimal: Maintain current allocation
Punjab,Fatehgarh Sahib,8090.0,15.527831094049905,24.689216209057147,147.0,22,11000,0.001,0.013,1.494,45.25,Moderate,Monitor: Review weekly
Punjab,Fazilka,12035.0,34.287749287749286,41.829584107830996,218.0,13,6500,0.005,0.034,1.185,36.77,Optimal,Optimal: Maintain current allocation
Punjab,Ferozepur,10084.0,18.07168458781362,20.410822481133643,154.0,21,10500,0.002,0.015,1.07,32.63,Optimal,Optimal: Maintain current allocation
Punjab,Firozpur,3252.0,5.870036101083032,5.108345580884242,40.0,23,11500,0.001,0.003,0.744,22.45,Optimal,Optimal: Maintain current allocation
Punjab,Gurdaspur,21261.0,18.79840848806366,24.843475259141453,257.0,38,19000,0.001,0.014,1.255,38.11,Optimal,Optimal: Maintain current allocation
Punjab,Hoshiarpur,18521.0,11.418618988902589,18.884674803844728,221.0,57,28500,0.0,0.008,1.521,45.87,Moderate,Monitor: Review weekly
Punjab,Jalandhar,31635.0,15.356796116504855,21.79489309804268,218.0,74,37000,0.0,0.006,1.332,40.14,Moderate,Monitor: Review weekly
Punjab,Kapurthala,12481.0,16.357798165137616,26.245942596087275,172.0,26,13000,0.001,0.013,1.512,45.79,Moderate,Monitor: Review weekly
Punjab,Ludhiana,47482.0,20.862038664323375,32.938815608460715,237.0,73,36500,0.001,0.006,1.507,45.43,Moderate,Monitor: Review weekly
Punjab,Malerkotla,3463.0,17.668367346938776,23.49745691395856,126.0,7,3500,0.005,0.036,1.259,39.05,Optimal,Optimal: Maintain current allocation
Punjab,Mansa,9393.0,25.876033057851238,30.57232261681714,222.0,12,6000,0.004,0.037,1.138,35.41,Optimal,Optimal: Maintain current allocation
Punjab,Moga,12108.0,15.93157894736842,21.628996606635102,221.0,24,12000,0.001,0.018,1.277,38.89,Optimal,Optimal: Maintain current allocation
Punjab,Muktsar,2518.0,8.682758620689656,8.780446543236167,42.0,14,7000,0.001,0.006,0.907,27.43,Optimal,Optimal: Maintain current allocation
Punjab,Nawanshahr,2316.0,3.546707503828484,3.317046838026931,25.0,30,15000,0.0,0.002,0.73,21.96,Optimal,Optimal: Maintain current allocation
Punjab,Pathankot,6083.0,14.483333333333333,22.647811135830146,158.0,15,7500,0.002,0.021,1.463,44.6,Moderate,Monitor: Review weekly
Punjab,Patiala,24029.0,34.42550143266476,55.867241514374015,422.0,26,13000,0.003,0.032,1.577,48.39,Moderate,Monitor: Review weekly
Punjab,Rupnagar,9557.0,13.236842105263158,13.828978198072834,140.0,32,16000,0.001,0.009,0.971,29.44,Optimal,Optimal: Maintain current allocation
Punjab,S.A.S Nagar(Mohali),1321.0,3.0792540792540795,2.7442826554073356,17.0,22,11000,0.0,0.002,0.673,20.25,Optimal,Optimal: Maintain current allocation
Punjab,SAS Nagar (Mohali),15462.0,18.38525564803805,22.196073686739858,151.0,29,14500,0.001,0.01,1.145,34.69,Optimal,Optimal: Maintain current allocation
Punjab,Sangrur,18540.0,30.848585690515808,33.126606157232494,226.0,21,10500,0.003,0.022,1.04,31.98,Optimal,Optimal: Maintain current allocation
Punjab,Shaheed Bhagat Singh Nagar,7246.0,8.328735632183909,9.650627769798342,70.0,31,15500,0.001,0.005,1.035,31.24,Optimal,Optimal: Maintain current allocation
Punjab,Sri Muktsar Sahib,11748.0,22.9453125,27.288430727426558,155.0,16,8000,0.003,0.019,1.14,34.89,Optimal,Optimal: Maintain current allocation
Punjab,Tarn Taran,14571.0,16.33520179372197,22.623219765857236,258.0,32,16000,0.001,0.016,1.305,39.67,Optimal,Optimal: Maintain current allocation
Puttenahalli,5th cross,1.0,1.0,,1.0,1,500,0.002,0.002,,,,Consider: Reallocate resources to high-load areas
Raja Annamalai Puram,Near Dhyana Ashram,1.0,1.0,,1.0,1,500,0.002,0.002,,,,Consider: Reallocate resources to high-load areas
Rajasthan,Ajmer,42749.0,23.553168044077136,36.68792238596726,321.0,55,27500,0.001,0.012,1.494,45.22,Moderate,Monitor: Review weekly
Rajasthan,Alwar,64814.0,39.18621523579202,46.525722550726,426.0,48,24000,0.002,0.018,1.158,35.36,Optimal,Optimal: Maintain current allocation
Rajasthan,Balotra,438.0,2.046728971962617,1.6777090212554013,15.0,14,7000,0.0,0.002,0.551,16.59,Under-utilized,Consider: Reallocate resources to high-load areas
Rajasthan,Banswara,28790.0,45.338582677165356,49.43290716001709,327.0,20,10000,0.005,0.033,1.067,33.2,Optimal,Optimal: Maintain current allocation
Rajasthan,Baran,28688.0,58.190669371196755,59.49766131017503,258.0,18,9000,0.006,0.029,1.005,31.26,Optimal,Optimal: Maintain current allocation
Rajasthan,Barmer,44933.0,48.21137339055794,45.088543506936055,236.0,27,13500,0.004,0.017,0.916,28.15,Optimal,Optimal: Maintain current allocation
Rajasthan,Beawar,461.0,2.4918918918918918,3.255628769362578,17.0,18,9000,0.0,0.002,0.932,28.02,Optimal,Optimal: Maintain current allocation
Rajasthan,Bharatpur,38440.0,34.88203266787659,32.856369566862995,224.0,32,16000,0.002,0.014,0.916,27.98,Optimal,Optimal: Maintain current allocation
Rajasthan,Bhilwara,46345.0,40.86860670194004,40.50671353592569,312.0,34,17000,0.002,0.018,0.967,29.63,Optimal,Optimal: Maintain current allocation
Rajasthan,Bikaner,39446.0,42.64432432432432,58.65276777294626,420.0,27,13500,0.003,0.031,1.344,41.37,Moderate,Monitor: Review weekly
Rajasthan,Bundi,22010.0,37.179054054054056,33.73553510342618,170.0,18,9000,0.004,0.019,0.884,27.25,Optimal,Optimal: Maintain current allocation
Rajasthan,Chittaurgarh,1110.0,3.3636363636363638,3.3464419413399025,16.0,32,16000,0.0,0.001,0.767,23.04,Optimal,Optimal: Maintain current allocation
Rajasthan,Chittorgarh,19585.0,18.44161958568738,18.99094184629954,109.0,36,18000,0.001,0.006,0.977,29.53,Optimal,Optimal: Maintain current allocation
Rajasthan,Churu,36411.0,43.34642857142857,46.31791716902752,254.0,27,13500,0.003,0.019,1.044,32.01,Optimal,Optimal: Maintain current allocation
Rajasthan,Dausa,27073.0,30.31690929451288,27.189035038251557,176.0,32,16000,0.002,0.011,0.868,26.45,Optimal,Optimal: Maintain current allocation
Rajasthan,Deeg,160.0,1.9047619047619047,1.4776980438820086,7.0,13,6500,0.0,0.001,0.509,15.3,Under-utilized,Consider: Reallocate resources to high-load areas
Rajasthan,Deeg ,491.0,2.455,1.8830038549052255,10.0,13,6500,0.0,0.002,0.545,16.41,Under-utilized,Consider: Reallocate resources to high-load areas
Rajasthan,Dhaulpur,253.0,4.865384615384615,4.238150013324793,16.0,10,5000,0.001,0.003,0.723,21.82,Optimal,Optimal: Maintain current allocation
Rajasthan,Dholpur,19800.0,45.41284403669725,35.64511180472047,184.0,13,6500,0.007,0.028,0.768,24.16,Optimal,Optimal: Maintain current allocation
Rajasthan,Didwana-Kuchaman,635.0,1.7688022284122562,1.2965473973266743,7.0,26,13000,0.0,0.001,0.468,14.07,Under-utilized,Consider: Reallocate resources to high-load areas
Rajasthan,Dungarpur,27610.0,31.303854875283445,25.890816038841297,148.0,26,13000,0.002,0.011,0.801,24.44,Optimal,Optimal: Maintain current allocation
Rajasthan,Ganganagar,30343.0,30.80507614213198,39.077270942171666,266.0,31,15500,0.002,0.017,1.229,37.46,Optimal,Optimal: Maintain current allocation
Rajasthan,Hanumangarh,28429.0,46.45261437908497,45.06909817352806,228.0,19,9500,0.005,0.024,0.95,29.42,Optimal,Optimal: Maintain current allocation
Rajasthan,Jaipur,112122.0,41.02524698133919,46.10008550519718,479.0,84,42000,0.001,0.011,1.097,33.28,Optimal,Optimal: Maintain current allocation
Rajasthan,Jaisalmer,11386.0,25.87727272727273,35.48901375536717,235.0,17,8500,0.003,0.028,1.32,40.56,Moderate,Monitor: Review weekly
Rajasthan,Jalor,28729.0,40.57768361581921,48.98896806507366,287.0,22,11000,0.004,0.026,1.178,36.28,Optimal,Optimal: Maintain current allocation
Rajasthan,Jalore,681.0,2.020771513353116,1.6662391708347841,12.0,21,10500,0.0,0.001,0.552,16.59,Under-utilized,Consider: Reallocate resources to high-load areas
Rajasthan,Jhalawar,25703.0,42.136065573770495,30.50186961771881,181.0,19,9500,0.004,0.019,0.707,21.94,Optimal,Optimal: Maintain current allocation
Rajasthan,Jhunjhunu,1817.0,2.475476839237057,2.7149876031027693,19.0,48,24000,0.0,0.001,0.781,23.46,Optimal,Optimal: Maintain current allocation
Rajasthan,Jhunjhunun,31406.0,19.15,19.42625956554037,154.0,50,25000,0.001,0.006,0.964,29.14,Optimal,Optimal: Maintain current allocation
Rajasthan,Jodhpur,56046.0,39.00208768267223,44.40036099988244,411.0,44,22000,0.002,0.019,1.11,33.95,Optimal,Optimal: Maintain current allocation
Rajasthan,Karauli,25459.0,30.128994082840237,28.149460182818572,191.0,25,12500,0.002,0.015,0.904,27.65,Optimal,Optimal: Maintain current allocation
Rajasthan,Khairthal-Tijara,973.0,4.769607843137255,3.692737892939063,21.0,11,5500,0.001,0.004,0.64,19.36,Under-utilized,Consider: Reallocate resources to high-load areas
Rajasthan,Kota,29899.0,28.804431599229286,24.08053226870034,135.0,31,15500,0.002,0.009,0.808,24.59,Optimal,Optimal: Maintain current allocation
Rajasthan,Kotputli-Behror,468.0,1.8,1.220165189145752,8.0,21,10500,0.0,0.001,0.436,13.11,Under-utilized,Consider: Reallocate resources to high-load areas
Rajasthan,Nagaur,55895.0,35.17621145374449,45.43810430593992,386.0,47,23500,0.001,0.016,1.256,38.2,Optimal,Optimal: Maintain current allocation
Rajasthan,Pali,38691.0,25.5554821664465,33.87126048017027,303.0,44,22000,0.001,0.014,1.275,38.71,Optimal,Optimal: Maintain current allocation
Rajasthan,Phalodi,162.0,1.5728155339805825,1.479281368637984,13.0,12,6000,0.0,0.002,0.575,17.31,Under-utilized,Consider: Reallocate resources to high-load areas
Rajasthan,Pratapgarh,14839.0,32.11904761904762,35.85075270301866,174.0,17,8500,0.004,0.02,1.082,33.22,Optimal,Optimal: Maintain current allocation
Rajasthan,Rajsamand,17599.0,19.067172264355364,22.56462964891371,137.0,33,16500,0.001,0.008,1.124,34.0,Optimal,Optimal: Maintain current allocation
Rajasthan,Salumbar,130.0,1.3265306122448979,0.6221928332387332,4.0,14,7000,0.0,0.001,0.267,8.04,Under-utilized,Consider: Reallocate resources to high-load areas
Rajasthan,Sawai Madhopur,23360.0,25.8121546961326,29.21676817112774,171.0,27,13500,0.002,0.013,1.09,33.17,Optimal,Optimal: Maintain current allocation
Rajasthan,Sikar,40956.0,21.52180767209669,23.008557418955494,218.0,56,28000,0.001,0.008,1.022,30.94,Optimal,Optimal: Maintain current allocation
Rajasthan,Sirohi,19974.0,31.063763608087093,39.41947084580598,299.0,19,9500,0.003,0.031,1.229,37.92,Optimal,Optimal: Maintain current allocation
Rajasthan,Tonk,23238.0,41.94584837545126,43.05185013553656,274.0,16,8000,0.005,0.034,1.002,31.28,Optimal,Optimal: Maintain current allocation
Rajasthan,Udaipur,48202.0,34.52865329512894,37.48555615614666,325.0,45,22500,0.002,0.014,1.055,32.15,Optimal,Optimal: Maintain current allocation
Sikkim,East,1690.0,6.190476190476191,5.593488611406873,25.0,11,5500,0.001,0.005,0.778,23.53,Optimal,Optimal: Maintain current allocation
Sikkim,East Sikkim,1108.0,4.328125,3.7565302618031904,17.0,11,5500,0.001,0.003,0.705,21.28,Optimal,Optimal: Maintain current allocation
Sikkim,Mangan,25.0,1.25,0.550119604220181,3.0,4,2000,0.001,0.001,0.244,7.39,Under-utilized,Consider: Reallocate resources to high-load areas
Sikkim,Namchi,95.0,1.5833333333333333,0.979305645864762,5.0,6,3000,0.001,0.002,0.379,11.47,Under-utilized,Consider: Reallocate resources to high-load areas
Sikkim,North,126.0,2.52,2.3753839646658887,12.0,6,3000,0.001,0.004,0.675,20.41,Optimal,Optimal: Maintain current allocation
Sikkim,North Sikkim,175.0,3.0172413793103448,3.0864240326200973,14.0,6,3000,0.001,0.005,0.768,23.23,Optimal,Optimal: Maintain current allocation
Sikkim,South,851.0,4.91907514450867,4.988863791522772,25.0,10,5000,0.001,0.005,0.843,25.48,Optimal,Optimal: Maintain current allocation
Sikkim,South Sikkim,495.0,3.5869565217391304,3.664244798004315,18.0,7,3500,0.001,0.005,0.799,24.16,Optimal,Optimal: Maintain current allocation
Sikkim,West,624.0,7.609756097560975,6.908138155775648,42.0,3,1500,0.005,0.028,0.802,25.1,Optimal,Optimal: Maintain current allocation
Sikkim,West Sikkim,433.0,4.920454545454546,4.218790998871953,21.0,3,1500,0.003,0.014,0.713,21.93,Optimal,Optimal: Maintain current allocation
Tamil Nadu,Ariyalur,15030.0,15.705329153605016,15.085214810536788,98.0,31,15500,0.001,0.006,0.903,27.31,Optimal,Optimal: Maintain current allocation
Tamil Nadu,Chengalpattu,9062.0,7.514096185737976,9.352624517482482,63.0,48,24000,0.0,0.003,1.098,33.03,Optimal,Optimal: Maintain current allocation
Tamil Nadu,Chennai,79569.0,28.560301507537687,31.868966289052448,227.0,92,46000,0.001,0.005,1.078,32.53,Optimal,Optimal: Maintain current allocation
Tamil Nadu,Coimbatore,64091.0,17.842706013363028,17.70592829132748,177.0,125,62500,0.0,0.003,0.94,28.29,Optimal,Optimal: Maintain current allocation
Tamil Nadu,Cuddalore,56069.0,24.33550347222222,22.210081852992314,171.0,71,35500,0.001,0.005,0.877,26.5,Optimal,Optimal: Maintain current allocation
Tamil Nadu,Dharmapuri,32042.0,29.235401459854014,28.30414182098168,178.0,51,25500,0.001,0.007,0.936,28.33,Optimal,Optimal: Maintain current allocation
Tamil Nadu,Dindigul,40275.0,20.954734651404788,19.250087879011037,132.0,58,29000,0.001,0.005,0.877,26.5,Optimal,Optimal: Maintain current allocation
Tamil Nadu,Erode,39266.0,19.535323383084577,16.84837059945399,101.0,67,33500,0.001,0.003,0.82,24.73,Optimal,Optimal: Maintain current allocation
Tamil Nadu,Kallakurichi,3876.0,4.506976744186047,3.9585980367072153,23.0,44,22000,0.0,0.001,0.719,21.6,Optimal,Optimal: Maintain current allocation
Tamil Nadu,Kancheepuram,69078.0,21.183072677092916,23.11819261841771,225.0,106,53000,0.0,0.004,1.042,31.38,Optimal,Optimal: Maintain current allocation
Tamil Nadu,Kanchipuram,10.0,1.0,0.0,1.0,8,4000,0.0,0.0,0.0,0.0,,Consider: Reallocate resources to high-load areas
Tamil Nadu,Kanniyakumari,18265.0,8.697619047619048,7.805184754357892,76.0,74,37000,0.0,0.002,0.805,24.21,Optimal,Optimal: Maintain current allocation
Tamil Nadu,Kanyakumari,9965.0,5.392316017316017,4.55588952215553,32.0,68,34000,0.0,0.001,0.713,21.42,Optimal,Optimal: Maintain current allocation
Tamil Nadu,Karur,15851.0,13.365092748735245,12.104639234774773,72.0,38,19000,0.001,0.004,0.843,25.45,Optimal,Optimal: Maintain current allocation
Tamil Nadu,Krishnagiri,33698.0,27.219709208400648,28.7566412011774,221.0,46,23000,0.001,0.01,1.019,30.91,Optimal,Optimal: Maintain current allocation
Tamil Nadu,Madurai,59421.0,31.045454545454547,30.83296520889104,186.0,62,31000,0.001,0.006,0.962,29.08,Optimal,Optimal: Maintain current allocation
Tamil Nadu,Mayiladuthurai,2424.0,2.795847750865052,2.655958713555208,26.0,42,21000,0.0,0.001,0.7,21.03,Optimal,Optimal: Maintain current allocation
Tamil Nadu,Nagapattinam,26202.0,9.248852806212495,9.436330628186056,75.0,96,48000,0.0,0.002,0.921,27.69,Optimal,Optimal: Maintain current allocation
Tamil Nadu,Namakkal,32548.0,16.751415337107566,16.06479756188472,118.0,65,32500,0.001,0.004,0.905,27.31,Optimal,Optimal: Maintain current allocation
Tamil Nadu,Perambalur,12529.0,15.077015643802648,16.601461359641167,132.0,26,13000,0.001,0.01,1.033,31.33,Optimal,Optimal: Maintain current allocation
Tamil Nadu,Pudukkottai,40473.0,20.420282542885975,22.34501735118872,141.0,62,31000,0.001,0.005,1.043,31.48,Optimal,Optimal: Maintain current allocation
Tamil Nadu,Ramanathapuram,25657.0,13.164186762442277,15.44147492842254,144.0,60,30000,0.0,0.005,1.09,32.85,Optimal,Optimal: Maintain current allocation
Tamil Nadu,Ranipet,670.0,2.1405750798722045,1.7829451079510945,14.0,22,11000,0.0,0.001,0.568,17.07,Under-utilized,Consider: Reallocate resources to high-load areas
Tamil Nadu,Salem,69623.0,23.230897564230897,20.248326661858354,159.0,93,46500,0.0,0.003,0.836,25.17,Optimal,Optimal: Maintain current allocation
Tamil Nadu,Sivaganga,26529.0,11.376072041166381,14.539214341789252,106.0,83,41500,0.0,0.003,1.175,35.34,Optimal,Optimal: Maintain current allocation
Tamil Nadu,Tenkasi,5539.0,4.592868988391376,4.213700108995402,25.0,47,23500,0.0,0.001,0.753,22.62,Optimal,Optimal: Maintain current allocation
Tamil Nadu,Thanjavur,50211.0,14.94375,15.252780933756267,115.0,111,55500,0.0,0.002,0.957,28.77,Optimal,Optimal: Maintain current allocation
Tamil Nadu,The Nilgiris,14192.0,9.615176151761517,11.980193259927852,97.0,49,24500,0.0,0.004,1.129,33.99,Optimal,Optimal: Maintain current allocation
Tamil Nadu,Theni,24677.0,23.390521327014216,25.34170844890621,207.0,33,16500,0.001,0.013,1.039,31.6,Optimal,Optimal: Maintain current allocation
Tamil Nadu,Thiruvallur,1236.0,2.2804428044280445,1.9434580028231658,12.0,50,25000,0.0,0.0,0.592,17.76,Under-utilized,Consider: Reallocate resources to high-load areas
Tamil Nadu,Thiruvarur,27476.0,11.642372881355932,10.96478162480392,103.0,77,38500,0.0,0.003,0.867,26.1,Optimal,Optimal: Maintain current allocation
Tamil Nadu,Thoothukkudi,38588.0,13.431256526279151,19.287939434984047,196.0,94,47000,0.0,0.004,1.337,40.23,Moderate,Monitor: Review weekly
Tamil Nadu,Tiruchirappalli,45515.0,15.361120485993926,14.480511491613102,112.0,97,48500,0.0,0.002,0.885,26.61,Optimal,Optimal: Maintain current allocation
Tamil Nadu,Tirunelveli,55257.0,14.223166023166023,14.818221545372559,132.0,128,64000,0.0,0.002,0.973,29.25,Optimal,Optimal: Maintain current allocation
Tamil Nadu,Tirupathur,47.0,1.88,0.8326663997864532,5.0,2,1000,0.002,0.005,0.289,8.9,Under-utilized,Consider: Reallocate resources to high-load areas
Tamil Nadu,Tirupattur,5162.0,6.36498150431566,6.092696039564233,62.0,27,13500,0.0,0.005,0.827,24.96,Optimal,Optimal: Maintain current allocation
Tamil Nadu,Tiruppur,44487.0,20.74953358208955,24.00262953721303,161.0,78,39000,0.001,0.004,1.104,33.28,Optimal,Optimal: Maintain current allocation
Tamil Nadu,Tiruvallur,69606.0,27.221744231521313,28.66723489324324,210.0,77,38500,0.001,0.005,1.016,30.67,Optimal,Optimal: Maintain current allocation
Tamil Nadu,Tiruvannamalai,33398.0,14.916480571683788,14.544643023848996,156.0,71,35500,0.0,0.004,0.914,27.54,Optimal,Optimal: Maintain current allocation
Tamil Nadu,Tiruvarur,3.0,1.0,0.0,1.0,1,500,0.002,0.002,0.0,0.14,Under-utilized,Consider: Reallocate resources to high-load areas
Tamil Nadu,Tuticorin,4.0,1.0,0.0,1.0,3,1500,0.001,0.001,0.0,0.07,Under-utilized,Consider: Reallocate resources to high-load areas
Tamil Nadu,Vellore,55161.0,15.490311710193765,16.44625154308846,147.0,112,56000,0.0,0.003,0.997,30.0,Optimal,Optimal: Maintain current allocation
Tamil Nadu,Villupuram,27541.0,9.9068345323741,9.738407731982196,91.0,93,46500,0.0,0.002,0.893,26.85,Optimal,Optimal: Maintain current allocation
Tamil Nadu,Viluppuram,21478.0,7.798838053740014,6.3603086175733745,44.0,90,45000,0.0,0.001,0.723,21.72,Optimal,Optimal: Maintain current allocation
Tamil Nadu,Virudhunagar,29467.0,15.212700051626227,18.78373504555845,141.0,67,33500,0.0,0.004,1.159,34.89,Optimal,Optimal: Maintain current allocation
Tamilnadu,Chennai,1.0,1.0,,1.0,1,500,0.002,0.002,,,,Consider: Reallocate resources to high-load areas
Telangana,Adilabad,19110.0,12.816901408450704,16.699817426251663,153.0,49,24500,0.001,0.006,1.209,36.49,Optimal,Optimal: Maintain current allocation
Telangana,Bhadradri Kothagudem,9471.0,13.646974063400576,15.281226570252462,107.0,26,13000,0.001,0.008,1.043,31.57,Optimal,Optimal: Maintain current allocation
Telangana,Hanumakonda,4738.0,6.2838196286472146,7.983820175470453,68.0,32,16000,0.0,0.004,1.096,33.0,Optimal,Optimal: Maintain current allocation
Telangana,Hyderabad,82059.0,38.45313964386129,45.59844717113044,358.0,71,35500,0.001,0.01,1.156,35.02,Optimal,Optimal: Maintain current allocation
Telangana,Jagitial,5847.0,9.051083591331269,8.111941072967442,48.0,23,11500,0.001,0.004,0.807,24.37,Optimal,Optimal: Maintain current allocation
Telangana,Jangaon,232.0,2.2095238095238097,1.8223781910081864,11.0,7,3500,0.001,0.003,0.568,17.17,Under-utilized,Consider: Reallocate resources to high-load areas
Telangana,Jangoan,4556.0,8.29872495446266,10.144486214741152,79.0,19,9500,0.001,0.008,1.091,33.01,Optimal,Optimal: Maintain current allocation
Telangana,Jayashankar Bhupalpally,3303.0,11.158783783783784,11.882409326275544,63.0,12,6000,0.002,0.01,0.977,29.69,Optimal,Optimal: Maintain current allocation
Telangana,Jogulamba Gadwal,6021.0,18.933962264150942,18.780620692311444,103.0,10,5000,0.004,0.021,0.942,29.05,Optimal,Optimal: Maintain current allocation
Telangana,K.v. Rangareddy,72405.0,24.006962864721487,23.3836759958286,177.0,100,50000,0.0,0.004,0.935,28.17,Optimal,Optimal: Maintain current allocation
Telangana,Kamareddy,7941.0,11.626647144948755,13.33516699999789,106.0,23,11500,0.001,0.009,1.056,31.99,Optimal,Optimal: Maintain current allocation
Telangana,Karimnagar,34591.0,12.950580307001124,17.318015522805606,217.0,85,42500,0.0,0.005,1.241,37.38,Optimal,Optimal: Maintain current allocation
Telangana,Khammam,19083.0,11.635975609756098,12.33732901693603,76.0,56,28000,0.0,0.003,0.976,29.37,Optimal,Optimal: Maintain current allocation
Telangana,Komaram Bheem,6876.0,22.470588235294116,21.588266036727372,96.0,10,5000,0.004,0.019,0.92,28.33,Optimal,Optimal: Maintain current allocation
Telangana,Mahabubabad,6100.0,12.577319587628866,11.62022589390321,60.0,19,9500,0.001,0.006,0.856,25.9,Optimal,Optimal: Maintain current allocation
Telangana,Mahabubnagar,41074.0,17.92059336823735,20.596850966789866,202.0,72,36000,0.0,0.006,1.089,32.85,Optimal,Optimal: Maintain current allocation
Telangana,Mancherial,9203.0,14.561708860759493,13.67355385576994,70.0,20,10000,0.001,0.007,0.879,26.62,Optimal,Optimal: Maintain current allocation
Telangana,Medak,29085.0,12.19496855345912,11.272746199959093,91.0,76,38000,0.0,0.002,0.854,25.68,Optimal,Optimal: Maintain current allocation
Telangana,Medchal-malkajgiri,21736.0,24.20489977728285,23.90291349656524,131.0,32,16000,0.002,0.008,0.948,28.76,Optimal,Optimal: Maintain current allocation
Telangana,Medchal?malkajgiri,4.0,1.3333333333333333,0.5773502691896258,2.0,2,1000,0.001,0.002,0.247,7.51,Under-utilized,Consider: Reallocate resources to high-load areas
Telangana,Medchalâmalkajgiri,1.0,1.0,,1.0,1,500,0.002,0.002,,,,Consider: Reallocate resources to high-load areas
Telangana,Medchal−malkajgiri,2249.0,5.679292929292929,6.232676285192462,39.0,18,9000,0.001,0.004,0.933,28.15,Optimal,Optimal: Maintain current allocation
Telangana,Mulugu,3535.0,10.01416430594901,8.46968678624055,50.0,13,6500,0.002,0.008,0.769,23.39,Optimal,Optimal: Maintain current allocation
Telangana,Nagarkurnool,5020.0,7.943037974683544,7.58720557115097,54.0,22,11000,0.001,0.005,0.848,25.63,Optimal,Optimal: Maintain current allocation
Telangana,Nalgonda,32501.0,17.37092463923036,22.134356123823498,223.0,57,28500,0.001,0.008,1.205,36.43,Optimal,Optimal: Maintain current allocation
Telangana,Narayanpet,4185.0,10.232273838630807,10.907918286116438,73.0,16,8000,0.001,0.009,0.971,29.44,Optimal,Optimal: Maintain current allocation
Telangana,Nirmal,10147.0,24.93120393120393,27.52204999158124,154.0,13,6500,0.004,0.024,1.061,32.71,Optimal,Optimal: Maintain current allocation
Telangana,Nizamabad,31976.0,19.26265060240964,30.17055680781577,473.0,54,27000,0.001,0.018,1.489,45.25,Moderate,Monitor: Review weekly
Telangana,Peddapalli,3716.0,7.300589390962672,7.0648026624817,41.0,18,9000,0.001,0.005,0.851,25.72,Optimal,Optimal: Maintain current allocation
Telangana,Rajanna Sircilla,3837.0,9.335766423357665,9.462334089608001,61.0,14,7000,0.001,0.009,0.915,27.76,Optimal,Optimal: Maintain current allocation
Telangana,Rangareddy,1634.0,10.276729559748428,9.1457342547939,37.0,6,3000,0.003,0.012,0.811,24.81,Optimal,Optimal: Maintain current allocation
Telangana,Sangareddy,10168.0,9.978410206084396,15.324631386629964,123.0,39,19500,0.001,0.006,1.396,42.1,Moderate,Monitor: Review weekly
Telangana,Siddipet,10201.0,10.737894736842104,14.789130224675016,106.0,32,16000,0.001,0.007,1.26,38.05,Optimal,Optimal: Maintain current allocation
Telangana,Suryapet,11468.0,19.503401360544217,19.127786596926963,93.0,21,10500,0.002,0.009,0.933,28.34,Optimal,Optimal: Maintain current allocation
